dazai,気の毒 
dazai,用意 涼しく 答え 
dazai,それだけ 
dazai,奇妙 
dazai,あからめ 
dazai,ごらん 
dazai,助七 唇 突き出し 
dazai,やっぱり 
dazai,だけど 
dazai,たった 
dazai,かれこれ 
dazai,
dazai,
dazai,倍 苦しめ 
dazai,罪 
dazai,
dazai,罪 下劣 血 在る 
dazai,呉れ 
dazai,勝ち 
dazai,肉体 完全 欲しい 
dazai,それだけ 
dazai,ずいぶん ひどく 軽蔑 
dazai,憎悪 
dazai,念願 
dazai,生ま やり 
dazai,玉 女の子 生ま やり 
dazai,いかが 
dazai,復讐 なんか ぜ 
dazai,けち 
dazai,そいつ 愛情 
dazai,こそ 愛 最高 表現 
dazai,裂ける 
dazai,狂う しまい 
dazai,わかる 
dazai,われわれ 賤民 いう 
dazai,ねちねち 唇 変り 口角 白い 泡 たまっ 兇悪 
dazai,こんど 須々木 ゆるす 
dazai,いちど ゆるす 
dazai,ずいぶん 立場 在る 
dazai,わかっ 
dazai,はらわ 煮えくりかえる まさしく 実感 
dazai,軽蔑 虚 傲 たまらなく 好き 
dazai,蝶々 美しい 
dazai,因果 
dazai,うんと 虚 傲 
dazai,これから 遊ん 呉れ 
dazai,たのむ 
dazai,卑屈 
dazai,もともと 高尚 好き 
dazai,讃 美 
dazai,とても 
dazai,素晴らしい 
dazai,皮肉 やみ 
dazai,みたい おとなしく 遊ん 居れ だいじょうぶ あいつ もっと か弱く 美しく 
dazai,そいつ たしか 
dazai,だれ テエブル うえ 落ち 助 あわて 掌 拭き 消し あいつ 美しく 
dazai,とても とどか 素晴らしい 
dazai,たのむ 
dazai,あいつ 絶対 必要 
dazai,直感 くるい 
dazai,畜生 
dazai,誇 
dazai,地べた 落ち 柿 なんか 食い 
dazai,陰鬱 堪え かね 
dazai,☆ ふたたび 汽車 乗っ 
dazai,須々木 新聞 情婦 写真 掲載 故郷 伯父 上京 警察 はいり 伯父 一緒 帰郷 
dazai,謂わ 廃残 
dazai,ぶり ふるさと 山川 骨身 徹する 
dazai,伯父 おねがい 
dazai,これから おとなしく おとなしく あまり 叱ら 
dazai,まち 友達 合せ 
dazai,かくして 
dazai,なんぼ おとなしく 
dazai,むす 汽車 繰りかえし 繰りかえし 懇願 
dazai,親戚 伯父 何かと 不憫 がっ 
dazai,伯父 承諾 
dazai,故郷 まち 二つ 手前 駅 伯父 こっそり 下車 
dazai,山間 小 駅 くねくね 曲っ 山路 馬車 ゆら 約 分 谷間 温泉 場 到着 
dazai,
dazai,当分 いろ 
dazai,言わ 
dazai,奴ら 置く 
dazai,おまえ 来年 はたち 
dazai,ゆっくり 湯治 将来 みる 
dazai,おまえ おまえ 祖先 
dazai,較べ 立派 家柄 
dazai,おまえ もし 軽はずみ 呉れ 高野 っきり 断絶 
dazai,高野 血 受け継い 生き おまえ 
dazai,家系 大事 
dazai,おまえ いろいろ あきらめ もっと 謙遜 家系 どんなに 生きる 張りあい きっと わかる 
dazai,高野 興そ 
dazai,自重 
dazai,お願い 
dazai,おまえ 貴い 義務 
dazai,多く おまえ 一家 創 生 財産 ちゃんと 保管 
dazai,東京 年間 これから おまえ 生涯 かえって 薬 
dazai,過ぎ去っ 忘れろ 
dazai,無理 触れ 深い 傷 背負っ 堪え そ ふり 生き 
dazai,
dazai,当分 静か 居れ 
dazai,苦痛 刺戟 治そ 
dazai,ながい 日数 かかる 自然 療法 いちばん 
dazai,がまん しばらく 居れ 
dazai,これから みな 報告 
dazai,
dazai,心配 
dazai,お金 一銭 置い 行か 
dazai,買い 宿 
dazai,宿 頼ん 置く 
dazai,残さ 
dazai,提 燈 もっ いくつ 段々 ひい ふう みい 小声 かぞえ 降り 谷間 底 野天風呂 たどりつき 提 燈 置い 傍 滔々 流れ 谷川 白い うねり 古い 水車 ぼっと 鼻 さき 浮ん 
dazai,疲れ 
dazai,ひっそり 湯槽 ひたっ 苦痛 屈辱 焦躁 すべて 薄 ぼんやり 霞ん 白痴 ぽかんと 
dazai,なんだか 恥ずかしい 身の上 みたい こんなに うっとり 敗北 けれど たま 苦痛 底 うっとり 
dazai,水車 重 からだ ずつ 動かし むれ 野菊 花 提 燈 わき 震え 
dazai,溶け しまい くたくた 疲れ 提 燈持 段々 ひとつ ひとつ のぼっ かえる 
dazai,宿 かなり 大きかっ 
dazai,まっ 暗い 長い 廊下 いくつ ならび ところどころ 障子 ぼっと 明るく 客 わかる 
dazai,ばん 暗く ばん 暗く ばん 明るく 障子 すっと あい さっ ちゃ 
dazai,どなた 
dazai,おどろく 力 失っ 
dazai,やっぱり 
dazai,
dazai,三木 太郎 
dazai,歴史 
dazai,
dazai,覚え 
dazai,はいり たまえ 
dazai,三木 太郎 髪の毛 薄く 派手 仕事 
dazai,劇 作家 
dazai,多少 名前 
dazai,おどろき 
dazai,歴史 
dazai,三木 太郎 苦笑 
dazai,歴史 かれ 酔っぱらっ 口癖 銀座 バア 歴史 呼ば 
dazai,まさに 歴史 
dazai,坐り たまえ 
dazai,ビイル 呑む 
dazai,寒い 湯あがり 杯 
dazai,歴史 原稿 用紙 一ぱい 散らばっ ビイル 瓶 テエブル わき 並ん 
dazai,こうして 呑ん ずつ 仕事 
dazai,奴 上手 だめ 
dazai,没落 
dazai,仕事 できあがら 東京 帰れ 以上 宿 立てこもっ 転 八苦 あて 仕 末 
dazai,さっき 女中 
dazai,呆然 
dazai,心臓 ぴた 止っ 
dazai,夢 
dazai,テエブル のむ ひっそり 坐っ 小さい やさしく 眺め てる 
dazai,こそ 歴史 
dazai,てれくさい 
dazai,わくわく 
dazai,落し ビイル 注い 呑ん 
dazai,自信 持ち 
dazai,うれしい 
dazai,泣き 
dazai,嘘 
dazai,わかる 
dazai,わかる 
dazai,歴史 あわて よかっ 
dazai,くるしかっ たろ 
dazai,
dazai,ちゃんと 
dazai,みんな 
dazai,こんど ちっとも 驚か 
dazai,いちど 
dazai,くぐり抜け 
dazai,愛情 底 
dazai,感受性 
dazai,驚異 
dazai,いい加減 挨拶 応対 それで ちょうど 
dazai,わかる 
dazai,油断 
dazai,なぜ 
dazai,例外 筈 
dazai,いいえ 
dazai,
dazai,すすめ 茶 呑 茶碗 ビイル のん 
dazai,みんな 巧 
dazai,こそ 
dazai,ちゃんと 
dazai,加減 あしらわ みんな 
dazai,ふり みたい 雌 のけもの みたい よそっ 
dazai,くだもの 
dazai,正直 
dazai,何もかも まる 何かと だまし 
dazai,爪 隠せ 
dazai,いつ かしら 新橋 駅 プラットフォーム 秋 夜ふけ 電車 待っ とても スマート フォックス テリヤ かしら 匹 走っ 見送っ 泣い 
dazai,かちかち かちかち 歩く たんび 爪 足音 爪 隠せ 正直 いじらしく あんな なおのこと 悲しく 泣い ちゃっ 
dazai,酔っ 
dazai,
dazai,どうして こんなに 贔負 
dazai,弱い 
dazai,できる からだ 千 たくさん かばっ やり 
dazai,気取っ 可哀そう 
dazai,ほんとう 女らし かえって かばう 強 在る 
dazai,やさしく 教え ちゃっ けれど やさし 
dazai,驚い 鹿 ふっと 首 もたげ すまし 
dazai,隠し 
dazai,
dazai,にっと 背後 押入れ 襖 あけ 坐り するする 滑り込ま さあ 仕事 
dazai,よし 給え 
dazai,擬態 
dazai,歴史 流石 聡明 笑顔 
dazai,足音 
dazai,っと 真似 よし なさい 
dazai,ゆっくり 話そ 
dazai,きちんと 坐り 直し 
dazai,痩せ 小柄 鉄 縁 眼鏡 底 大きい 高い 鼻 典雅 陰影 与え 教養 気品 在っ 
dazai,お金 
dazai,押入れ まえ ぼんやり 呟い 
dazai,
dazai,死 ぬるく らい 東京 恋しい 
dazai,
dazai,愛情 どうのこうの きざ いじくり 廻す あんばい 
dazai,不幸 汚 無力 みんな 一時 思い出し ちゃっ 
dazai,東京 
dazai,もっと 不幸 もっと 恥ずかしい お互い 説教 笑い 生き 
dazai,九 
dazai,あきらめ 切っ エゴ とても 冷 生き 
dazai,脱走 
dazai,お金 
dazai,三木 ちら 卑しく 笑い そのまま たれ 
dazai,ずいぶん 大袈裟 永い 思案 素振り 
dazai,あげ あげよ 
dazai,怒っ 口調 
dazai,ずいぶん 高く 愛し 
dazai,
dazai,ちょっとした 足音 びくつい こそこそ 押入れ 隠れる あさましい 恰好 とても だまっ 
dazai,お金 あげ 見事 背徳 漢 
dazai,純粋 衝動 
dazai,従う 
dazai,結果 
dazai,
dazai,生きる 権利 
dazai,自由 
dazai,罪 われ 
dazai,ありがとう 
dazai,くす ずいぶん 嘘つき 
dazai,こそ 歴史 
dazai,ごめんなさい 
dazai,
dazai,三木 太郎 くるしく 
dazai,☆ 東京 昭和 元旦 雪 降っ 
dazai,未明 ちらちら 降り 昼 ごろ つづい 
dazai,ひる すぎ 戸山 原 雑木 林 陰 外套 襟 立て 無 帽 煙草 ふかし いらいら 歩き まわっ 在っ 
dazai,どうやら 善光寺 助 
dazai,ひょっくり 木立 かげ 重 まわし 着 小柄 あらわれ 
dazai,三木 太郎 
dazai,
dazai,がる 
dazai,三木 酔っ 
dazai,ほんとう やる気 
dazai,助七 答え 煙草 捨て 外套 脱い 
dazai,待て 
dazai,待て 
dazai,三木 しかめ 
dazai,薄汚い 野郎 
dazai,
dazai,腕ずく 取る 戸山 原 来い 片 輪 やる では あげる 
dazai,言わ 助 うっ かかっ 
dazai,よせ 
dazai,三木 飛び のい 
dazai,逆上 がる 
dazai,
dazai,聞け 
dazai,ゆうべ 失礼 
dazai,要ら 
dazai,ゆうべ 新宿 バア 一緒 のん 
dazai,かね 顔見知り 間柄 
dazai,三木 東北 宿 就い 滑ら 
dazai,肉体 ちら 語っ 
dazai,やい 
dazai,
dazai,嘘 貴様 かくし 
dazai,よせ っと 意馬心猿 
dazai,よし 腕ずく 取る 戸山 原 来い 片 輪 やる 
dazai,三木 蒼 ざめて 承知 
dazai,元旦 正午 約し ゆうべ わか 
dazai,どころ 
dazai,三木 落ちつき 見せる 煙草 とりだし マッチ すっ 
dazai,雪 原 撫で そよ風 マッチ 焔 吹き 消し やっと 煙草 だけど 
dazai,一生懸命 勉強 
dazai,学問 
dazai,
dazai,在る 氾濫 感受性 
dazai,そいつ 整理 統一 行為 移す やっぱり 教養 必要 
dazai,叡智 必要 
dazai,山中 湖水 冷 曇り 点 叡智 必要 
dazai,いつも 行為 めちゃめちゃ 
dazai,たとえば みこま 身動き 
dazai,恥ずかしく 
dazai,助七 せせら笑っ 
dazai,けさ 暗記 せりふ 
dazai,学問 教養 恥ずかしく 
dazai,三木 どき っと 
dazai,われ 頬 ほてっ 
dazai,こいつ 
dazai,不愉快 野郎 
dazai,よし やる 
dazai,みたい 奴 感覚 憎悪 
dazai,宿命 反撥 
dazai,最後 聞く つもり 
dazai,煙草 消え 
dazai,消え 煙草 すぱすぱ 吸っ 指 ぶるぶる 震え 
dazai,
dazai,こんど 助 かえって 落ちつい 
dazai,どころ つきとめ 仕方 大事 
dazai,かい 
dazai,だめ 
dazai,
dazai,宿 たった 晩 がら きゃあきゃあ いやがる 
dazai,なんか 鼻 ひっかけ 
dazai,あいつ 
dazai,三木 思わず 首肯い 
dazai,まさに とおり 
dazai,だが おい 
dazai,助七 さらに 勢 歩 踏み出し 晩 ゆるさ 
dazai,がまん 
dazai,よくも よくも 
dazai,わかっ 
dazai,
dazai,がまん 
dazai,あがっ 野郎 
dazai,煙草 ぽん ほうっ 重 まわし 脱ぎ さらに 羽織 脱ぎ 思案 兵 古 帯 ぐるぐる ほどき 着物 すっぽり 脱い シャツ 猿 肉体 考える 気の毒 
dazai,こちら 薄汚 臭い 移ら 
dazai,なんか 取組ん 着物 よごし 洗っ 洗っ しみ とれ 
dazai,やっかい 
dazai,足袋 脱ぎ 高 足駄 脱ぎ捨て さい 眼鏡 はずし 来い 
dazai,ぴしゃあんと 雪 原 木霊 頬 殴ら 助 
dazai,間髪 入れ ぴしゃあんと ふたたび こんど 左 
dazai,助七 よろめい 
dazai,意外 強襲 
dazai,うむ ふんばっ 腰 落し 両 腕 ひろげ 身構え 
dazai,取組め こっち 助 自信 
dazai,
dazai,田舎 草 角力 
dazai,三木 雪 蹴っ ぱっと 助 左 腹 まわり ぐゎんと 突き 助七 顎 当て 
dazai,失敗 
dazai,助七 三木 こぶし 素早く つかまえ とっさ 背負投 あざやか きまっ 
dazai,三木 軽い 雪空 回転 落下 
dazai,きしょう 
dazai,味 
dazai,三木 尻餅 力 一ぱい 助 下腹部 蹴上げ 
dazai,うっ 
dazai,助七 下腹 おさえ 
dazai,三木 よろよろ 立ちあがっ こんど 真正面 助 眉間 めがけ どんと ぶっつけ 
dazai,大勢 決し 
dazai,助七 雪 大の字 ひっくりかえり しばらく うごこ 
dazai,鼻孔 鼻血 どくどく 流れ出し 両 縁 みるみる 紫色 腫れ あがる 
dazai,はるか 遠く 楢 幹 陰 かくし 真赤 ひきずる 長い コオト 着 蛇の目傘 しっかり 抱きしめ 光景 こわごわ 
dazai,翌 京 別段 勉強 学問 
dazai,銀座 バア つとめ 神田 ダンスホオル 働い 友人 在っ 四谷 アパアト ころがりこみ 編物 洗濯 食事 手伝い 毎日 送っ 
dazai,べつに あわて 仕事 見つけよ 
dazai,流石 ふたたび バア 女給 すすま 
dazai,三木 太郎 宿 引きあげ 聞き こん 居所 捜し当て にやにや 女優 おや おや たいへん 
dazai,三木 断念 ときどき アパアト ふら 立ち寄っ ストリンドベリイ チエホフ 戯曲 集 冊 冊 置い 
dazai,けさ はやく 三木 電話 戸山 原 聞き 踊子 友だち 話合い とにかく 正午 雪解け ぬかるみ 難儀 戸山 原 たどりつい しも シャツ 枚 三木 太郎 助 怪力 遭っ 宙 廻転 
dazai,大笑い 
dazai,まるで 匹 小さい ころ 雪 原 遊び たわむれ 期待 決闘 凛 烈 
dazai,なんだか 笑い へん 気抜け 
dazai,間もなく 助七 ひっくりかえり のそのそ 三木 馬乗り 助 乱打 
dazai,たちまち 助 杜鵑 似 悲鳴 
dazai,樹陰 躍り出 小走り 走っ 三木 背後 せまり 傘 投げ捨て ぴしゃと 三木 頬 ぶっ 
dazai,三木 ふりかえっ 
dazai,やさしく 
dazai,立ちあがっ さっさと 着物 着 愛し 
dazai,烈しく 首 振っ 
dazai,センチ 正義 感 よし たまえ 
dazai,かい 
dazai,憐憫 愛情 ちがう 
dazai,理解 愛情 ちがう 
dazai,身なり 調い いつも 気取っ 歴史 かえって さあ 帰ろ 
dazai,好ききらい もっと わがまま ぜ 
dazai,きらい 奴 だめ 
dazai,どんなに つき合っ たって 好き なれる 
dazai,助七 仰 向 寝ころん 両手 覆い 異様 唸っ 泣い 
dazai,三木 重 まわし かくれる ぴったり 寄り添い 丁 振り向い ぎょっと 
dazai,助七 雪 あぐら かき 置き忘れ 柳 絵 模様 青い 蛇の目傘 焚火 がわり ぼうぼう 燃やし あたっ 
dazai,ばりばり 傘 骨 焼ける はっきり わが身 火葬 
dazai,本編 女優 高野 幸代 女優 生涯 記す 
dazai,高野 野薔薇 重田 あざみ 
dazai,大阪 生れ もともと 貧しい 育ち 娘 
dazai,お菓子 屋 老 父母 健在 
dazai,多く 弟妹 長女 
dazai,小学校 きり 九 問屋 しばしば やって来る お菓子 職人 遊ん ふたり 一緒 東京 
dazai,父母 はん ぶん 黙許 かたち 
dazai,お菓子 職人 
dazai,上京 早速 銀座 ベエカリイ 雇わ 
dazai,薄給 
dazai,持つ 銀座 働い 
dazai,あまり 上品 バア 
dazai,ずつ 離れ たちまち 加速度 を以て 離れ 
dazai,職人 在る 
dazai,平凡 女給 
dazai,人生 
dazai,たより 
dazai,幼い ころ 教え とおり 思いこん 
dazai,銀座 バア よし 踊子 
dazai,いくらか 余計 お金 とれる 
dazai,としの 十一月 下旬 醒ます 以前 おなじ 銀座 バア つとめ 高野 しょんぼり 枕 坐っ 
dazai,
dazai,冷 両手 寝 ぴたとはさんだ 
dazai,何もかも わかっ 
dazai,
dazai,起きあがり 小さい ひしと 抱い 
dazai,何事 離れ おかず 納豆 
dazai,いそいそ 襟巻 はずし 買っ 来よ 
dazai,つくだ煮 
dazai,海老 つくだ煮 買っ あげる 
dazai,見送り ガス 栓 ひねっ ごはん 鍋 のせ ふたたび 蒲団 もぐり込ん 
dazai,寄 棲 はじまっ 
dazai,年の瀬 お正月 するする 過ぎ 
dazai,みぞ 降る ふたり 電気 消し まっ 寝 話し 
dazai,伯父 
dazai,過去 忘れろ 忘れろ 
dazai,みんな 深い 傷 背負っ そ ふり 生き 
dazai,なあ 
dazai,なかなか わかっ 
dazai,惚れ 
dazai,ねむ しずか 寝返り 打っ 
dazai,かえれ っていう 
dazai,蒲団 小さく ちぢこまっ 心細 反問 
dazai,
dazai,大人び 口調 だいいち 歴史 
dazai,まさしく 変人 
dazai,もっと わるい 
dazai,婦女 誘拐 罪 
dazai,咎人 
dazai,ろくな やし 
dazai,要ら そそのかし のこのこ 平気 押しかけ まるで 恩人 きざ きき 
dazai,しょっ てる 判りゃ 
dazai,阿呆 
dazai,ごらん 
dazai,ふつう 
dazai,くすくす 
dazai,こらえ 切れ 奴 
dazai,笑いごと 
dazai,謂わ 女性 敵 
dazai,てる 
dazai,歴史 好き 
dazai,こいつ 
dazai,ふたり 腹 おさえ 笑いころげ 
dazai,かえら 
dazai,てれ 隠し わざと 下手 運 わるい 
dazai,いいえ 
dazai,ときどき ふっと 水 冷 語調 澄まし 帰る 
dazai,大笑い あたり 雰囲気 おか なし 一瞬 静か 口調 言い出す 
dazai,へん 癖 
dazai,
dazai,尊敬 
dazai,流石 気まずく 
dazai,われ 無く むりにしんみりした 口調 わかい 
dazai,いよいよ 
dazai,どうにも ぶ ざま 
dazai,閉口 やけ 屹 っと 
dazai,ギャング だの 低 脳 記者 だの ろくな ありゃ 
dazai,ちっと 仕合せ 呉れ 無 
dazai,尊敬 きざ 
dazai,ちがう 
dazai,こんど おどけ 口調 かえって しなだれ かかっ 仕合せ もらお そもそも 間違い 
dazai,虫 すぎる 
dazai,別に 仕事 一生 事業 尊敬 
dazai,わかり 
dazai,不愉快 だまっ 
dazai,調子 乗っ 仕合せ 利用 もったいない 
dazai,弱い けれど もっと 弱い 
dazai,やっと 踏みとどまっ どうにか 努力 つづけ 
dazai,仕方 
dazai,重い からだ 寄りかから 当惑 
dazai,気の毒 
dazai,呆れ 蛮声 発し 
dazai,白虎隊 ちがう 
dazai,祖父 白虎隊 数 枝 聞かさ 
dazai,
dazai,暗闇 とても やさしく 微笑ん 
dazai,巴 御前 
dazai,薙刀 もっ 奮戦 こっ 
dazai,似合う 
dazai,だめ 
dazai,ちび 薙刀 負け ちゃう 
dazai,
dazai,嫌 直っ 嬉しく 
dazai,すこし だまっ 呉れ 参考 
dazai,いう いちいち きざ 
dazai,歴史 悪影響 
dazai,
dazai,歴史 助七 みんな 好き 
dazai,わるい 
dazai,お母さん お父さん みんな やさしく 
dazai,伯父 伯母 ずいぶん 偉い 
dazai,とても あがら 
dazai,
dazai,劣っ 
dazai,そんなに 生れつき 劣っ みんな 温く 愛さ 幸福 ふとっ 
dazai,役に立ち 
dazai,役に立っ 死に 
dazai,立派 よそ おい 路 薔薇 花 いいえ すみれ 小さい 貧しい 花 がまん 一ぱい 敷い 堂々 歩か 
dazai,ちっとも 恩 着 
dazai,のんき 平気 行き逢う 行き逢う のんびり 挨拶 かえし 澄まし どんなに 立派 
dazai,どんなに きれい 
dazai,ものかげ かくれ そっと おがん うれしい なあ 
dazai,ばん 深い よろこび かしら 
dazai,仕方 
dazai,わるく 
dazai,傾け 
dazai,参考 
dazai,一息 
dazai,だれ かれ みんな 坊ちゃん 
dazai,お金 肉体 よろこび きめ おかげ ずいぶん あくせく 無理 ぎめ ぶちこわす 気の毒 いじらし 負け しまう 
dazai,だまっ 虚栄 肉体 本能 二つ あげ いよいよ 悟り きめ しまう もん すこし おかしい 
dazai,尊敬 なにか あげ 一心に 思いつめ ちっとも 気がつか 幸福 できる 金持ち ふり おかしい 自信 たっぷり へん 
dazai,肉体 だれ 一体 教え かしら 
dazai,自然 愛情 求め 従え 急 いろ 変え 色んな どぎつい 芝居 ばかばかしい 
dazai,肉体 なんか そんなに 重要 
dazai,なんか いくら お金 遊ん いつ 淋し 
dazai,教え やり 
dazai,ほんとう 好か ほんとう 愛し ほんの まわり 用事 言いつけ 
dazai,権威 を以て 言いつけ 
dazai,地位 名聞 たって 金持ち たって そのもの 立派 尊い ありのまま 御身 ひとつ ちゃんと 自信 くれれ どんなに うれしい 
dazai,お互い 思いちがい ずいぶん 狂っ 
dazai,歯がゆくっ 仕方 
dazai,お互い 気がつい 笑い 合っ やり直せ 幸福 なあ 
dazai,世の中 きっと 住み 
dazai,学問 
dazai,さらに 大げさ あくび 
dazai,それで 須々木 よかっ 
dazai,無礼 おかしい 
dazai,とても みたい へん 乳房 おふくろ 
dazai,ちっとも 気取り 
dazai,恥ずかし 
dazai,ずいぶん 不幸 うれしい 有難い 可愛い 一ぱい 泣い ちゃっ 
dazai,一生 傍 いよ 
dazai,永遠 母親 っていう かしら 
dazai,尊い きれい 気持 
dazai,思想 ちっとも 
dazai,
dazai,自信 
dazai,役に立つ できる 
dazai,奥底 ほんとう 深く 温め あげる できる よろこび 死に たかっ 
dazai,こんなに まるまる ふとっ 生きかえっ 醜態 
dazai,生きかえっ こんなに おなじ 暮し それで かしら たまらなく 心細い 
dazai,大声 叫び 
dazai,どうせ いちど 役 立てる あげ 
dazai,つらい くるしい こらえる 
dazai,そっと もたげ 
dazai,歴史 そんなに 
dazai,女優 ずいぶん 意気込ん けれど いつ 居候 やっぱり 気持 重い 女優 歴史 張り合い 仕事 できる 女優 
dazai,すれ 手筈 ちゃんと きまっ 
dazai,おまえ 好き 
dazai,女優 なれる 
dazai,ふたたび 不 嫌 
dazai,くさくさ 
dazai,いつ いったい つもり 図々し 憎く 
dazai,ひとつ 分 以上 かんがえ きめ 
dazai,めんどうくさい 
dazai,どんなに 永く 結局 
dazai,あたっ 判ら 
dazai,あほらしい 
dazai,心配 たくさん 
dazai,だから 分 解決 おか なし つぎ 移っ そいつ 分間 つぎ 分 へん なかなか 慣れ 
dazai,心配 たね 引き出し 順々 あけ ちら 一目 調べ ぴたっと しめ 眠る 
dazai,なかなか 健康 
dazai,相当 哲学 
dazai,ありがとう 
dazai,
dazai,
dazai,てれ わざと 他 
dazai,やん みぞ 
dazai,ええ 
dazai,無心 
dazai,あした 天気 
dazai,うん 
dazai,さめ みる からっと 晴れ うれしい 
dazai,なし 合 槌 うっ 青空 思え 浮き浮き それだけ ずいぶん 楽しみ 寝る いとしく さて 晴れ なんと いう 笑い 蒲団 引き かぶり 尻 つと あふれ 落ち おや あくび かしら 泣い かしら 流石 あわて とにかく 女優 いう ひとつ 後援 会 組織 
dazai,☆ 成功 
dazai,劇団 鴎 座 
dazai,劇場 築地 小 劇場 
dazai,狂言 チエホフ 姉妹 
dazai,女優 高野 幸代 長女 オリ ガ 見事 演じ 
dazai,昭和 三月 下旬 日間 公演 
dazai,高須 隆哉 
dazai,幕 あく 
dazai,オリ ガ マーシャ イリーナ 姉妹 舞台 
dazai,やがて オリ ガ 独白 はじまる 
dazai,低く 
dazai,暗い 観客 席 一隅 すまし 
dazai,とぎれ とぎれ 
dazai,寒かっ 
dazai,雪 降っ 
dazai,とても 生き たっ 楽 気持 思い出せる ——（ 時計 打つ 
dazai,ゆっくり 打つ 舞台 時計 急 きょろきょろ えっ えっ はげしく 舌 打 つと 廊下 
dazai,あんな 好ま 
dazai,あんな 好か 
dazai,あいつ 所詮 ナルシッサス 
dazai,謙虚 
dazai,できる 
dazai,なぜ あいつ くに 飛び出し 女優 なんか 
dazai,須々木 なんか ちっとも なんとも 
dazai,悪魔 でなければ 白痴 
dazai,いやいや みんな あんな 
dazai,よろこび 信仰 感謝 苦悩 狂乱 憎悪 愛撫 みんな 刹那 
dazai,場 限り 
dazai,一時期 すぎる けろりと 
dazai,恥じる 
dazai,純粋 性 かつて 
dazai,科学 
dazai,官能 悉知 
dazai,断じて 肉体 万能 論 
dazai,バザロフ 甘い 
dazai,精神 信仰 万事 決する 
dazai,聖母 受胎 そのまま 素直 
dazai,科学 破産 かまわ 
dazai,純粋 真正 在り すれ 覚悟 固め 全身 異様 憤激 がくがく 震え 寒い 廊下 胯 戻り ひどい 屈辱 受け 世界 みんな あざ笑わ 居ら 気持 乙 やん 生き いまさら 須々木 なつかしく 興奮 そのまま くるり 裏返っ 悲愁 断腸 変じ あやうく 落涙 
dazai,肩 叩い 助 
dazai,初日 
dazai,心持 わかっ マーシャ 
dazai,オリ ガ 涙声 そういう 廊下 
dazai,素晴らしい 
dazai,助七 細め 初日 評判 新聞 読ま センセーション 
dazai,センセーション 
dazai,天才 女優 出現 
dazai,ちゃ 
dazai,ほんとう 
dazai,とこ 梶原 剛 劇評 たのん おじいさん 流さ オリ ガ 苦悩 女優 依っ はじめて 知らさ 流石 じいさん まいっ 
dazai,どれ どれ 拝見 
dazai,背後 ドア そっと 細め あけ 舞台 覗い 貫禄 在り 
dazai,まるで 別人 
dazai,退場 
dazai,ドア ぴたとしめて ちら 不敵 笑い うまい 落ちつい いやがる 
dazai,あいつ まだまだ 大物 なれる 
dazai,しめ 
dazai,なにせ あいつ こわい 
dazai,毎日 
dazai,
dazai,無表情 質問 助七 むっと らしく 語調 変え 
dazai,てれ 隠し こうして はしゃい ぜ 
dazai,君たち 違っ 正直 
dazai,感情 いつわる 
dazai,うれしい 
dazai,ほんとう うれしい 
dazai,おどり出 
dazai,社 用事 なんか ごまかせる 毎日 やって来 廊下 評判 次第 
dazai,軽蔑 給う 
dazai,うれしい 
dazai,高須 軽く 首肯 はやり 無表情 だんだん 立派 ゆく 
dazai,えっ へっ 
dazai,助七 急 相好 くずし 
dazai,いやがる 
dazai,言わ ちゃ 一言 
dazai,
dazai,あいつ 立派 気高い 呉れ 頼ん 
dazai,こいつ まいっ 
dazai,ありがとう ありがとう 
dazai,のち ともに よろしく たのむ ぜ 
dazai,そっと ドア 寄せ 
dazai,ヴェルシーニン 登場 
dazai,ヴェルシーニン 性格 がまん 
dazai,背筋 寒く 
dazai,奴 
dazai,肩 抱き かかえる むこ 行こ 
dazai,楽屋 遊び みる 
dazai,歩き ヴェルシーニン 
dazai,鼻 もち 
dazai,せりふ 覚え ちゃっ 
dazai,へん 軽く らい 
dazai,了 
dazai,運命 
dazai,どうにも 仕方 
dazai,にとって 厳粛 意味 深い 非常 大事 たつ 了 それとも 重大 しまう 
dazai,えっ まるで 三木 太郎 そっくり 
dazai,そして 我々 忍従 現在 やがて 奇怪 不潔 無 智 滑稽 よっ 罪深い 
dazai,よい 三木 
dazai,
dazai,もし もし 
dazai,水兵 服 着 女の子 小声 呼び とめ 
dazai,高野 
dazai,小さく 折り畳ま 紙片 
dazai,
dazai,助七 大きい 右手 差し出し 
dazai,いいえ 
dazai,青白い 大きい 女の子 女優 屹 っと 威厳 示し 
dazai,
dazai,高須 傍 ひったくる 受け取り しかめ 開い 
dazai,紙 ナプキン 色鉛筆 くっきり 色濃く したため 
dazai,さっき 舞台 ずいぶん 高い 舌 打 なげつけ さっさと 廊下 
dazai,態度 ばん 正しい 
dazai,かた ばん 正しい 
dazai,気持 すみ すみ 判り 
dazai,舞台 身のほど はっきり 知り 
dazai,一体 
dazai,まるで こんにゃく 化け物 汚く 泣き べそ かき 
dazai,舞台 着 青い 衣裳 ずたずた 千 切り裂き 不安 いたたまらない 
dazai,ちっとも 鉄面皮 
dazai,生ける 屍 きざ 表わせ 
dazai,ちっとも 有頂天 
dazai,下さる 
dazai,やっつけ 
dazai,おねがい 
dazai,ふり 
dazai,精 一ぱい 
dazai,生き ゆか 
dazai,教え 
dazai,チエホフ 先生 
dazai,乙 
dazai,須々木 教え 呉れ 
dazai,教え 
dazai,教え 
dazai,間違っ 
dazai,聞か 
dazai,甘い 水 求め 生き 
